feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,segment,region,target
-0.6767848957717145,0.9308481229189723,-5.446181177423113,3.365756749215746,1.1615219575192044,-2.224917342918213,-3.2496786432640086,0.2759580273266453,3.5018498162036926,3.2127698321824507,0.7102785391760771,-0.9937736931379585,0.6908125108263234,-0.22271508035637755,-2.9239378199837702,-1.0682108377449868,2.2393608834568415,2.7409038091364266,0.5532781601254368,-12.782605155740821,-1.8962376791530784,4.876172172436001,-3.8750740572832343,-1.0034540497797821,B,Central,1
-0.6634042746482103,-0.5130306654784152,2.2852982566848956,6.130054771283467,-1.0491046458767084,-3.562086552824044,0.9550960987314889,-1.2365316757065297,-0.7304681035075418,-3.4805846585772304,0.4222831295033616,-7.575521809537154,-1.4704801695199912,1.4605252934756352,-3.792419083713053,3.503327210448581,1.7999432554520172,3.3397846972643626,0.44947183759510256,-9.448164069137663,2.9255449403613625,-20.432475085900197,-7.819409638811467,4.540626032566669,B,Central,1
-7.877088590514756,5.207354918639931,0.13602137518948076,1.861571651443928,0.0036073537076300433,-3.260355129716699,-0.12958586772481073,-2.0491008000049167,-1.531148498185602,-0.9368136903295703,1.0459944569590156,-1.321501797754685,-2.148971304700604,-0.20813108254450416,1.723109480213127,-4.287144126095825,0.4843008699753817,4.044896477327889,-0.24763775482431943,1.099016212462525,1.6283105314088115,-4.98025545563067,0.3669337640976061,-1.7209792392139425,A,Central,0
1.1752642516508294,5.656156471601331,3.574110508948535,-2.299510999942566,-0.14454022044839246,-0.6001063171363801,3.6456144483581254,-0.20989704075545434,-0.1623833015003766,0.8808517534840166,0.5608391980881995,-0.2293361529440553,0.6312775385072762,0.20656661250494676,0.2862666875743929,-2.1515579616242615,3.618912501727237,2.042052512905549,-0.10634061805684115,3.578979765140529,2.9066323175447515,-4.717919308398044,-3.4405469789214904,-2.222524277293671,C,Central,0
-1.868363455286483,-2.6325108424050794,1.2918437889078542,-0.32431046592061274,0.6434533119000633,-0.8987304079203835,-1.1240717413781587,2.7955798539636048,-1.8910126488773027,3.5148150815966774,1.5737755823380535,3.494218675762239,-0.23278451034389203,-1.1526211620143818,2.539264713454501,-5.821781714356614,-1.9333870763156602,-2.5253971718694617,0.06350937596691547,10.572690920273551,-3.3385778146846747,11.141108913604208,12.94154589877993,-0.5333505837076057,B,Central,0
-6.232917331604241,-1.1790067665232176,-0.8672103561668962,1.9450941729261468,-0.6461468268861518,-4.8244660619167075,0.2438815100335615,-0.25423156490563037,-0.9638402373047864,-0.4831275427079229,-0.5669308078376805,0.07588842600242751,-1.3814555601924874,1.3260461747770351,4.279845118933302,-1.2203254900720735,-1.7389556687790133,2.053035457805933,-0.365910969765993,6.212252664191385,-1.3757199884215783,0.565081608914259,8.018694821342427,-1.415470398382276,A,Central,1
-2.370346582656254,3.8626597987780134,-1.0107992597170234,-6.3818424233680915,1.2310220506905587,2.4803365730012334,1.7281206491167893,0.6874600249607777,2.6139716703342772,-0.9116815381364527,0.8782186066351834,2.123416720485853,-2.1394432183501046,-0.8869320085649508,4.650043417872688,-3.155575819151492,0.0922896650805407,-1.877167189149609,-1.0899028288968664,2.954705299076176,-0.8920140672212317,3.090050934808092,4.53850732681185,1.4831548599177773,B,Central,0
6.845634472973201,-9.074261125268103,2.7234658736584096,-4.800073075033312,0.7628604844305278,1.2636306633772012,-3.787643642799126,,0.5706469528633682,1.8028705821143676,-0.016693239534585715,0.7317837630951063,1.1573763432334685,-0.9153607618436007,3.9001517900747675,3.7771585273534107,-3.9127205920650763,1.28357753073974,-0.1354889413514956,0.12426144482401132,-0.007319928153118882,5.355623213153739,7.797850541654275,1.2745719155128845,D,North,0
-0.6223642706290445,5.8411515835586245,-2.261196939811979,-3.8883273129614415,1.116141012930935,-1.2933552188459505,2.895157546198939,-2.194959885774867,4.117863342561259,-0.17940283320350536,-0.3901074838096812,-1.4603986449090325,-1.3401801408103724,0.8258555796201295,-0.7873668221374128,0.2586281142565534,2.7098162564839177,-1.2700142188996355,-0.016577225495944817,-5.835783565054568,2.340729952016848,-5.8471637359046165,-5.487498631268223,0.991401372854003,B,South,0
-16.385131202495216,5.666066851755706,1.0074392626553084,0.8658105727128186,-0.5445305733392659,-2.147284238605105,-0.5830149804923936,-4.972177767864234,-0.3835347363522127,-0.08249470983975038,0.19708161698214768,0.5571800055376592,-4.561032686764674,1.5140777947616753,3.2193180798001158,-7.297699727867654,-2.5964844921971446,3.03155606285273,0.06732256957209698,7.506068334585905,-3.219999986321979,-1.916595382278647,5.055316641025261,-1.3414004772417014,A,Central,1
0.11495776780383836,2.70982372459249,-1.4084681443498388,5.717647562849487,1.7773057017925924,-2.775112120570837,3.8518293453361663,0.023787697202381608,-2.130270632965128,0.2923093791380459,0.6728576876858687,0.7619578457127936,1.8575881563827632,-0.3453718176791336,-0.5253182224917099,-0.6640095823180981,5.646582743899342,0.7183800574782819,1.0606030025775692,3.5851009439414963,-1.1385637919889322,-0.23907377531533452,-1.666808340994843,-2.1284689854371575,C,Central,1
3.400803193028081,0.9259953494653927,1.0502247380691876,0.9184826481600245,0.10556239673808898,0.9766736111024783,-0.38392301485207503,3.3362035393509966,-0.3670000157576885,-0.9143143500825746,-0.3080379076410163,-4.7840242494577865,-3.217117861094124,0.3190195180651765,0.5689268749449032,0.7493457776777199,0.12073095253261512,3.387277386354174,-0.2986877984162514,-9.874914123457177,3.425543006544829,-5.8684322788507846,-1.6681400491172282,2.611243499952696,D,Central,1
-0.5961083092892384,-2.4000098052766123,2.5265948535284695,2.9527177573971923,0.8192281477032568,-2.783195776316404,-2.4668087968742234,0.3140796424520501,-0.2255018771266527,2.0414430047459495,-0.4438569394969491,-0.8394884951795683,-1.5947939537031477,-0.4851442654281422,-1.226747998001849,3.501355525844602,1.7637200736615744,3.052897564115709,0.6695784305050845,-4.7933183368210734,1.6933977868223695,1.6157296164867594,-4.875850879032049,-3.860142264482695,B,Central,1
4.891615588329857,-0.6029332016204408,-2.282445749783294,-5.0743016129507525,1.4090878335499093,3.9810393182300525,-2.474275124400591,,0.3375463466158938,1.0324616538130151,0.4573986378362093,2.166472527319262,2.055761639511207,-0.8661583665260716,3.0781363957005308,-1.1568116062035312,-0.8689890270848499,0.8863284387088681,-0.7491898614388942,-2.829555542179351,-0.4913634472063271,4.744077361649668,4.538060144007386,2.6864587860822136,D,Central,1
0.6121748927173662,-2.5016814845801845,-1.7183731815937366,-3.837754502800095,0.12544451927625772,-6.098651668388717,-6.359508848406372,1.016346369362037,1.2475999898627697,0.8651491446221282,-0.6995311882544853,-1.445599469328408,-0.13001542670751376,-0.9845076887256973,3.749534890768632,0.6669648585144203,-1.6595075147740546,6.768231632580263,-1.243450801924478,-10.514901978757468,4.542799835658861,-4.163323169502184,6.751217705658671,2.1155004182432964,C,Central,1
-0.452063676990398,16.156298862394088,-4.353115150866207,-7.581035236933903,-0.7873490867805057,5.741260753712671,3.2360034061315535,-0.979361550347241,0.5342215275964013,-1.3213477360080876,0.7433652305059327,7.152320512643467,-3.127658359222278,0.89181243169469,2.9383709801460336,-2.528609006030445,-2.113310951698905,4.87522827470319,1.4638381687287345,0.21177296121369468,2.547018178163171,9.760894142278772,3.065146372751981,-3.6385055692412567,B,South,0
0.6468822834065326,-0.6858129024436995,-0.34272963594819617,10.966340659343302,0.2642742314819092,-2.607301041899258,2.95715466032448,2.329061631143839,-4.226429784040175,-3.294162266944957,1.3051585709987308,1.629442441130002,1.0790071524545026,0.3216119684980479,-3.449147151354723,2.061399645516914,0.3207115374666013,3.293672401245905,-2.0327493548321627,3.9852762174640324,-4.404982721506419,-3.8687529185917726,7.0989038629308165,3.2663556758176098,C,Central,1
-5.002586638900026,1.546326803090382,2.9138037766172578,0.6013376549553863,0.3893470228067903,3.3884870387730786,-2.3196726434802217,-3.132557293782053,-2.62964482585295,0.8359631031973895,-1.0526792839030832,3.357750161540727,-3.169011278675768,0.23924485380013444,0.4041505715224575,-0.3946366962387927,0.3164182643993332,1.3470091757420875,-1.153820886643598,1.2367028236603217,-2.055114510645143,2.2889449119865866,0.3344312195780935,0.726912580901192,A,Central,0
5.318874734836038,-8.395873862695932,3.529982254579979,-1.813567713346914,-0.09100739288704224,-5.663967534128426,-2.227833162036857,4.764235118432501,1.8616053363662899,-0.2855912162508778,-1.5056938721687458,-3.5175287551234686,1.7856814203709375,-1.2837744562569908,1.8332354145999876,2.9725581126729113,-1.9647906139038804,3.6745322814405434,1.689462897998741,-2.854836050324551,1.945622080572576,-8.580003041987476,7.7221855930404075,4.039852338525753,D,North,0
-0.0934876003872219,-0.34506788920755255,2.1868035910678305,3.487448966110632,-1.3289683564502022,-0.712575008304422,1.2631004033116546,0.24980726249832308,-2.429046656198131,2.3550692108901643,-0.7675706478861412,-0.7835650190956618,-0.3057981730573345,-0.8715063590800407,-1.1592136715445032,-1.628953855096575,-0.6305057733918398,0.4126285307980194,0.12910574042228698,4.487914583969943,-1.0975692758479285,0.7839100468178939,2.279758129921648,-1.020767991263111,C,Central,1
-0.15860153537772909,-1.9021914531673207,2.7092583059661575,7.356302442946724,3.3822428762351637,-2.559677762112459,3.2376608829119706,2.5028007192092048,-2.5759887635788083,2.731206725612199,0.29060916946140414,-2.1126763099777337,-2.2134920571762464,-1.1182561446496022,-1.6312388715752029,-0.5462589970337506,0.08121383183707886,-0.5721695123468393,0.7300295312062078,5.273014980033527,-2.303912421285686,1.8330991704215471,3.7575086980135506,-1.2664258340759988,C,Central,1
-4.704965032204597,3.866965587485281,3.555689156210333,5.153163964597075,1.9165032067183303,-4.038351236116697,0.546613931298054,-1.0617953927973853,-5.5327956932907485,2.944906977956706,0.24203206460620047,3.1776693049690747,-3.257422911823851,0.22959336928257906,-1.6771223671055262,-2.942225551844384,0.25674422459664725,2.560215239418646,-1.7692700822987766,7.098600490783506,0.14516485292499315,1.9769224447632368,7.442179815982778,-1.7814483896748032,A,Central,0
2.625711733010569,3.1414912234798607,1.8327110410809948,1.1675176760031825,-0.07605732892686651,3.841488760385268,1.4648234697729148,-2.684842847931273,-2.0833665856644306,-1.0928102003637683,-0.16318935476092003,-0.809671337608986,0.7334802305464219,-1.4110673558404296,-4.732026071540103,1.0485496710642364,-0.30596344012548293,-0.09061224751710872,-0.3763910047715011,-1.4843163081375812,1.1683109725196141,-7.000576106939411,-6.471515528706678,1.888946875590796,C,Central,1
1.1593433664401105,-0.3297796366661364,2.72445970928695,2.0170802402412042,1.029103052433046,2.243984981695912,3.619538035061515,-1.2789375898004285,-2.417808777790305,1.3033815362782453,-1.8135142851696564,-2.1104190107668925,0.2953190283876366,2.256814402525205,0.09727176298902829,-0.4121923332355345,0.42360567829682816,-1.548841944312934,1.6252227452879815,6.403948501515395,-1.16121181195666,-2.525746067264369,-2.099424577225566,-0.47549319367236775,C,Central,1
-3.280953824856983,2.687338158079202,-0.9358678313632156,3.012626932446962,-1.3861964253894494,0.6289952643633432,-1.1305598290139136,-1.6525420819207102,-0.18742257241350968,-0.3005102073120711,-0.18734727324787787,0.8930180276011777,-0.7991854330629906,-0.48307090347743403,-1.5029584467173311,-1.079809627810227,0.6526730933404785,3.5950260856488483,-1.1077058987770787,-4.197559534644995,-2.885358562394709,-2.6700162449328726,0.6765421780727692,2.8425861016149514,B,Central,0
-7.538772321167853,3.264046118364123,0.757925331374427,0.4393528470169116,-0.4276402031835861,-2.512784708593691,-0.6484150684021641,,-0.6594988577017147,0.698380754680414,-0.38548085983017455,1.5656348793932002,-3.299868335792681,0.5283234565210635,2.4503011576860527,-1.2417915385332874,-1.102924750642718,3.9989729356727786,0.11891506637456102,2.6736786882157273,-0.27710214028079827,1.5110168906615846,3.363786889623343,-2.764060903892897,A,Central,0
-3.887350338342027,1.5028417281798472,-0.7895578366370759,-2.8079501675951555,-2.4822486780224478,3.3033396840125695,0.19901438470695432,0.40492963858894937,1.6909690161797095,-1.1939351250572647,0.630970950029144,-2.50598746476147,-4.518492246473816,-1.2303832121122233,4.846090351682209,0.1252005135714087,-3.401610874057074,0.7414016255664788,0.46521408134497355,-1.2135128736501015,1.0024759344656635,4.307031822687435,-2.38557583218292,-3.507821642972753,A,Central,0
1.0041320675956835,5.082875311489915,0.8239099279756601,2.141114300721748,1.1224997968594315,1.9032098453322832,0.05144953067966074,-2.717211872131092,-3.3816257603559152,1.9036181147210862,-0.782124078988419,-0.8517114770104207,-3.7328660142620564,1.4824136509407193,-2.367377576343999,1.604117674632184,3.4030985343091453,0.7585497441557775,0.1740227716243513,-7.4737003172214855,4.042229729930369,-1.5619068829945668,-8.291749449469874,-1.0243790643100739,C,Central,0
-1.412393345306293,1.1885072364512672,-2.838764232925843,-2.2456416967649067,1.5043080027023767,,-2.1809753891951518,-2.1362352379206655,0.524632319101437,1.7937904857882088,0.17180449071600387,1.250195629163621,-1.1737674889639167,1.8723208407197205,2.276059564844056,0.540873901322565,2.314681411803941,0.5378995503520544,-0.8930573046829074,-5.262674564302788,1.5953690273502974,2.023113988489477,0.07964843355164357,-0.15601229477805367,B,Central,0
-12.687240567533768,1.0138716441868887,-2.55191799412016,3.807348037187489,-0.6206088421320175,-0.9981468848308654,-3.90435839191034,-4.2323337955584,-1.8821609983933287,-3.2028184305868823,-1.131355877651909,2.84975749348442,-1.2222748330485795,0.24915245847302597,2.091497855268284,-2.279600460188618,1.6672730900628898,0.5321331085831729,-1.15537654949297,2.2407290583771564,-2.2544414641172716,2.8367416940791794,-2.717842552038183,-2.82122673796051,A,Central,1
-3.869904967325036,6.877956576014396,-1.3169775444349396,-2.630822711026318,-0.11523708860063153,2.0637144657078776,1.3547550655784595,-3.490978188316155,3.4590642827730393,0.8663805585800262,0.6798896747060805,0.6079865653425771,-5.889171613892951,0.04198712520108483,-0.37795081834425015,1.9061800704993623,-1.9823080483671873,3.1850582669212533,-1.3623600338854833,-7.908900652180938,-1.6674202356468308,-2.4857017009124527,0.6215464854586853,3.2652016584055925,A,South,0
9.709319509465065,-3.0721454783682076,-1.1725947997949615,-6.881772445818297,-1.4917607625478264,-0.17293674745636167,-2.7580394737705385,5.795710633151449,2.3728226856284973,4.6402182321032,-2.375095272450193,-1.6662791700672064,-1.6508791054689165,-0.6873224252574562,4.32292930574491,0.8185946568486132,-3.3303790198591443,2.6845665752765866,1.9914689398824705,-9.469800311614947,3.161517184784362,5.981758059043587,10.151821102055521,2.6563449635474887,D,Central,1
10.511057650788654,-2.952200862724159,-1.40723422662275,-1.160734064734539,-0.4181156745995209,1.936499909635983,2.2067178753352255,1.162167172898262,-1.0687070402795382,1.6154660797782232,-2.4695538281708047,-2.2624042400216404,5.530865626655641,-0.998388344625265,0.5571773417729828,-0.578062385459388,0.10058784860320769,-0.3638252800402446,0.575197065651539,0.12243995209622693,-1.2904290739667847,-5.93407984416265,5.004703644392206,6.393244281476587,D,Central,1
4.0042955673191765,-0.49759269382663557,,3.858935702512437,-1.232627697101827,-1.1202725060106606,3.2641227521082286,-1.3412364261551528,-3.9204632444139005,2.0416814792706894,2.171490046264928,-1.5161842160257024,3.2930060380915003,-0.2322851717684565,1.623951933055415,-0.7145961372603271,0.9313869346269869,1.4237218111338317,0.3975613033717844,4.378258443892132,-1.614018163930286,-3.307890873687281,4.6773321646363275,1.6869520024421698,D,Central,1
3.840353440789669,0.7127789670204758,1.3368221568400416,-0.9977104312765775,0.11757043848094913,-1.656315380538644,0.39367754184804926,,0.2436026699951659,2.236286126587621,-1.362248247195733,-0.9651093620550873,2.685452400810329,1.9807331982851426,0.7046067588397456,-3.421716916590982,-0.27750125781021784,2.705855887723989,-0.09623903738874413,3.0929897931270047,2.6456905278950575,5.332582179770517,0.5620699991801541,-5.773213542162196,D,Central,0
4.829515019717594,0.8566331426055604,,5.501584472938535,0.4535310332725423,,2.748784489125926,0.1975397192874062,-3.6214364154573455,1.9210315914870457,-0.009663077594751796,2.847413638256432,2.1803819080811984,0.43058183149142465,-1.9041196091878336,-0.3791433761131393,4.542160717283691,-2.933431528343117,0.5746322853722492,1.9219945241116618,-3.7992410402228542,5.93363584694896,0.7913939652506925,1.579811184048944,D,Central,1
4.236207101175902,3.2022319335222744,-3.02579628127216,5.075530476630111,-0.5309968495586126,,3.4179557520763697,3.494106699705681,-1.977739566416486,2.7721412014831626,0.4344131504341494,-1.440178956654019,-0.9841711245330291,-0.37431991925421876,-0.31135763588573917,-2.7706146690010636,1.7372567327504989,1.586033433093517,0.3777625802011493,-2.418094566419498,-1.051788967503721,1.6746445590690244,6.948762996504599,2.206855238143692,D,Central,0
-1.5111985331044844,1.4553448900237185,-3.6895333356465834,4.222621902498683,2.1180673625589406,1.134097651183885,2.5952741969092012,4.542362029117136,-2.353410054423043,-3.7298160735407864,0.4267569903650957,0.5387678307874735,-2.4918967481204235,-0.21902536784833662,4.809850136034422,-0.7360637478605694,3.063445449578098,-1.905498020679369,-0.10141387364145628,2.9101577618427776,-0.004812618884388997,8.754990278916061,0.36526516609830423,-3.5938688944908366,B,Central,0
-6.548120022992137,6.142975221188752,-0.09468672923870924,4.277026321993138,-1.5022731620656051,0.27996408187915534,0.6547434177863662,-4.1656655128594045,-0.9034008728864867,-0.49676126482727767,0.8635582457245051,-1.8018459323045874,-1.7291859390307849,0.6245289100686552,-3.23892483411878,-3.3330087472072147,3.5033910370502706,1.0005134254973311,0.027990295807072494,-3.806340028011044,-0.5511208342888618,-7.507843621289746,-7.809334432297718,0.9231330589902512,A,South,0
-5.304834253289442,3.432609548723058,0.020780188732675065,-3.486797749938918,0.4001388997132096,-1.2561335944230994,0.0674040242913706,-1.8586182488266272,3.987627906935829,0.13874808620656032,0.8756242197871619,0.4419882859393769,-1.7822033411058542,0.15880393130355044,0.4903156823642366,-0.758129629472923,-2.842702933204971,2.7369204523022423,0.32806287073597984,-0.3532037328989591,-0.716307018095623,-0.8097239461467086,0.9683079520472869,-1.2269433467462152,A,Central,0
1.5907713554141225,2.2600721304173597,2.5457622044740673,-0.41288100956364354,-0.8163835530391541,1.29171575228964,2.8542318331260876,1.645251192895735,2.0204217826019715,3.3758001086015668,-0.7290839473887177,1.6052822402295819,-1.462935705384056,0.40554937982028005,-4.110968567533059,-1.1951378211639327,-3.4664378542569145,-0.7483092658394788,-0.12224771154835647,3.8290811623699916,-2.9597514348026817,5.244982739380869,4.425779025294769,-0.3202008825503345,C,Central,0
0.20749284827127096,6.19500237989284,-0.8311005217067138,-3.8061803233399623,1.7860363190992723,-1.4334584957707728,-0.3856977943483668,4.050936245544031,3.875518673015666,6.372471801767252,0.03259704663633234,0.21525291693458448,-4.183563744793688,0.524541674581635,-0.003245084568036405,-6.641139803362775,2.3567525557540234,-0.2822755594707478,-0.47537115108016537,-6.793338390476617,1.621732511112814,10.12641055018106,2.8435211717998836,-1.8967898077597587,C,South,1
0.18691670977179836,0.6078602673007493,-0.13388488019769562,5.22860050138311,-1.006032163033362,-1.614081887161214,3.0179455426841186,0.47059037323257047,-3.6514319132549398,-0.4133830709557522,0.6573438652939351,0.9472832191980789,1.8426557646838497,1.6096875766843193,0.9230274073818164,-1.2306076919299191,4.3995380448020605,0.1572933811346049,0.6420913619898411,6.30666016003162,-1.5576163679839845,-0.7874410182346153,1.5901068050710092,-0.4449525990329144,C,Central,1
-1.0191704404574748,0.15710561544559554,-3.0821083351092886,-2.4387724221684954,0.22077121842169808,-1.9815925548280044,0.03823089742262242,,2.4380538976410646,0.26352197841178615,0.9149506585392493,-1.8122588582302273,1.1937997054266836,0.6565393821360263,3.6642339939677986,-1.7069016042426899,1.7185298086315348,0.5003466928956306,-0.22387475118136693,-2.213102583780618,0.20341186400318256,-1.760961779032929,0.2372910632339205,0.3218207477662616,B,Central,0
-1.5856462007136358,-8.776449937774268,-0.6501155111104786,10.134359999014308,-0.6951481700270656,-6.175188431216785,1.9666806138679112,7.520208992975398,-2.866837473188784,-3.6359837689952146,-1.468582216488888,-3.05288680211754,-1.4707442894859688,-1.109698001848983,3.211631624158173,1.3654864612948834,1.9593359107485635,-3.516810776757125,1.456285288912995,6.562553684888736,-1.5482072393927955,3.2741418636369417,6.007676838786332,-1.6552250470153487,B,North,1
